qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,nhit,lateNhit,nhit_5000,mblikelihoodE,timefitX,timefitY,timefitZ,m,n
109.799,0.719652,1,2548.64,0,0.0358961,0,0,0,0,5.64711,0,8,112.533,0.63374,358.172,-513.417,-198.995,656.874,471.663,-539.833,-233.428,194768,83,28,82,112.173
134.285,0.624618,1,2456.22,0,0.0518997,0,0.574567,0.791407,1.18756,0.622374,1.25815,1,120.03,0.551141,-135.359,-625.626,-34.6406,641.038,-238.164,-784.378,3.82324,179616,81,35,81,120.029
145.653,0.615279,1,2512.86,0,0.056766,0,1.0705,0.533622,2.41006,4.08634,3.41549,2,134.618,0.592672,49.3027,-647.854,306.312,718.312,106.586,-728.588,331.956,199424,88,39,87,139.779
181.598,0.607903,1,2463.97,0,0.0647189,0,0,2.38299,2.452,1.34476,4.39083,2,174.896,0.573425,223.166,-614.184,269.488,706.859,280.516,-625.695,375.3,380768,110,54,109,172.537
188.954,0.643558,1,2401.16,0,0.0366773,0,2.11736,0.272043,1.89918,5.41317,6.64917,6,173.759,0.530364,61.2217,549.347,-320.403,638.896,114.829,409.673,-281.176,932912,118,51,117,174.387
143.964,0.63155,1,2475.77,0,0.0578467,0,1.19445,0,1.61298,2.67309,2.43498,2,137.156,0.637924,-256.41,-524.679,-167.251,607.459,-294.168,-514.112,-233.133,512160,95,41,93,138.135
177.613,0.687983,1,2480.23,0,0.0477193,0,0.759253,0.213505,1.47374,2.35486,2.32332,3,173.379,0.706769,74.3199,-668.023,77.7149,676.623,50.7313,-661.352,85.8632,37872,119,41,118,171.195
104.875,0.686663,1,2511.45,0,0.0519633,0,0,1.94365,0,3.2422,0.9991,0,98.1806,0.723699,317.378,-270.348,311.023,520.146,396.495,-164.692,230.092,430576,74,25,72,98.9016
198.931,0.668242,1,2534.52,0,0.0479401,0,0.831844,2.58631,6.27698,2.61274,1.04511,10,180.795,0.723919,355.308,-608.482,8.15973,704.67,348.629,-549.94,-16.3728,105360,103,40,102,178.032
137.003,0.651039,1,2441.14,0,0.0797171,0,0,2.44281,3.67771,1.97174,1.53712,9,119.794,0.719064,61.8678,-686.533,-38.3725,690.383,41.4854,-618.439,11.3245,428992,77,29,76,119.069
135.746,0.649877,1,2500.54,0,0.0552483,0,1.69338,0,1.40782,2.78159,5.28822,7,122.041,0.618194,233.573,-589.571,-156.453,653.167,295.914,-604.683,-38.5083,251376,78,30,77,122.583
133.795,0.723018,1,2516.16,0,0.0604092,0,0,1.88148,2.23165,4.6749,1.55438,0,133.392,0.730579,-181.941,-684.091,93.5892,714.033,-218.522,-597.61,172.207,96720,87,31,87,133.331
126.607,0.712233,1,2467.68,0,0.0391157,0,2.7891,0,2.50146,1.52121,1.9396,0,119.535,0.738187,373.981,-578.97,57.3418,691.633,516.866,-470.662,40.0464,2.06394e+06,77,24,77,117.79
162.653,0.742239,1,2485.7,0,0.0418183,0,0.225475,0,0.926775,1.78523,3.36257,2,159.28,0.734959,23.7963,-701.819,80.4644,706.817,28.6843,-687.457,56.9459,148144,97,35,95,158.796
113.064,0.715234,1,2485.31,0,0.0489333,0,0,1.22797,2.87274,4.31637,2.18814,1,104.395,0.667472,341.505,-377.444,-239.097,562.367,253.094,-404.446,-155.095,177504,76,25,74,102.118
142.877,0.628013,1,2496.39,0,0.0405311,0,2.81734,1.98381,0,4.53155,1.33246,0,133.854,0.582668,510.814,-361.318,171.493,648.761,424.392,-385.03,92.3348,302912,92,41,89,134.266
138.9,0.628729,1,2440.24,0,0.0485227,0,2.11245,0.812798,0,6.54336,0,4,124.284,0.65195,467.761,-479.568,-133.96,683.177,422.392,-407.964,-78.2188,522784,82,33,81,123.173
131.752,0.652077,1,2560.89,0,0.0828724,0,2.09199,2.8556,1.07634,2.57333,2.67086,24,113.32,0.735828,310.941,-302.403,-454.508,628.26,215.885,-291.717,-417.673,132448,75,28,74,113.602
118.484,0.719926,1,2451.56,1,0.0788544,0,1.25441,3.36229,0,0,2.69233,0,110.819,0.754498,243.488,-480.962,457.255,706.889,236.163,-470.593,512.442,591488,73,22,73,110.146
154.32,0.738385,1,2420.03,0,0.0405282,0,0.739828,1.01604,2.97964,6.27173,3.52164,25,153.726,0.749355,-39.4785,-359.031,-451.924,578.53,-144.728,-401.657,-536.57,206192,101,32,101,153.99
196.787,0.718705,1,2540.03,0,0.0700302,0,1.03857,1.51957,5.51377,1.34765,3.31252,7,185.493,0.761703,236.799,-603.183,-153.564,665.947,183.166,-656.875,-88.5962,188256,113,37,112,187.968
139.558,0.651015,1,2412.4,0,0.0325029,0,0,2.32503,3.09263,1.6455,2.54139,29,119.928,0.313473,435.675,-392.862,-140.06,603.134,612.168,-468.848,-276.131,52752,86,36,83,119.535
159.979,0.650884,1,2462.44,0,0.0314738,0,0.222568,2.34287,1.49654,5.61198,5.1751,0,153.46,0.659188,-245.876,-197.315,-74.2615,323.888,-189.091,-362.248,-31.062,745072,114,45,113,154.215
117.201,0.682043,1,2552.63,0,0.0290171,0,0,0.836023,2.06058,0.285287,3.80151,13,115.638,0.652975,294.836,141.816,-330.898,465.331,179.637,52.1314,-379.348,163808,84,34,84,115.984
166.289,0.662406,1,2440.47,0,0.0636777,0,2.12884,1.41597,2.32686,2.60283,2.27444,0,158.593,0.643144,-29.2816,-575.102,258.464,631.192,-53.1162,-665.361,369.962,533152,109,42,109,162.349
171.002,0.696406,1,2485.64,1,0.0672573,0,3.8338,2.78386,0,2.92929,0,0,162.776,0.749871,420.606,-245.04,434.137,652.249,327.806,-360.14,449.614,66832,108,38,107,167.46
135.171,0.654012,1,2578.54,0,0.062324,0,0,0,1.11813,0.427184,0,11,127.564,0.662718,415.581,-543.623,64.7418,687.332,462.189,-698.6,54.6686,64432,85,35,82,127.092
164.685,0.628158,1,2522.88,0,0.0354153,0,3.17147,2.90116,2.63661,1.60661,1.40325,2,159.285,0.598888,519.58,-249.56,-268.541,635.892,693.846,-159.405,-367.702,353392,110,42,110,157.058
171.596,0.742779,1,2463.22,0,0.0411142,0,2.78052,0.26734,0,2.43049,3.28528,7,164.804,0.75751,116.822,-667.115,-12.5041,677.382,97.4758,-708.417,-15.2769,532096,99,34,99,163.496
156.349,0.592473,1,2434.55,0,0.0857354,0,2.62463,1.59088,3.83962,3.16199,2.94173,2,138.031,0.544623,338.934,-439.114,345.054,653.268,464.987,-635.586,281.98,133264,97,42,95,137.829
